transaction_id,transaction_date_key,customer_id,account_id,product_id,branch_id,transaction_type_id,currency_id,channel_id,region_id,employee_id,risk_score_id,merchant_id,loan_type_id,fraud_status_id,payment_mode_id,time_id,tax_code_id,credit_rating_id,investment_plan_id,policy_id,amount
T2869,20240912,C101,A101,P101,B101,TT4,CUR2,CH4,R5,E4,RS4,M2,LT5,FS4,PM2,T2,TX5,CR3,IP1,PO4,4317.48
T2870,20240528,C101,A101,P100,B101,TT3,CUR4,CH2,R3,E4,RS4,M5,LT5,FS3,PM2,T2,TX1,CR5,IP5,PO5,3972.91
T2871,20240306,C102,A104,P103,B103,TT4,CUR3,CH2,R1,E3,RS2,M4,LT5,FS2,PM2,T2,TX5,CR5,IP4,PO2,4755.3
T2872,20241022,C102,A103,P103,B103,TT4,CUR5,CH5,R5,E3,RS1,M4,LT2,FS1,PM4,T2,TX2,CR4,IP3,PO2,8384.91
T2873,20240407,C100,A101,P101,B100,TT5,CUR2,CH4,R1,E4,RS3,M4,LT4,FS4,PM1,T1,TX4,CR3,IP5,PO5,734.49
T2874,20240410,C102,A102,P100,B102,TT3,CUR1,CH2,R2,E2,RS4,M4,LT2,FS4,PM4,T4,TX2,CR5,IP2,PO3,5696.14
T2875,20240509,C102,A104,P103,B104,TT1,CUR4,CH1,R4,E5,RS5,M4,LT5,FS2,PM5,T1,TX1,CR3,IP4,PO3,593.38
T2876,20240623,C103,A102,P104,B102,TT1,CUR4,CH5,R5,E2,RS4,M4,LT2,FS4,PM3,T3,TX1,CR2,IP5,PO4,8663.12
T2877,20240329,C100,A104,P103,B103,TT2,CUR2,CH5,R5,E3,RS3,M1,LT4,FS4,PM1,T2,TX2,CR2,IP4,PO3,2531.35
T2878,20240911,C101,A104,P100,B101,TT1,CUR5,CH1,R2,E4,RS5,M3,LT5,FS3,PM4,T2,TX1,CR4,IP2,PO4,1129.99
T2879,20240120,C100,A101,P101,B101,TT2,CUR1,CH5,R1,E5,RS5,M3,LT2,FS1,PM5,T2,TX5,CR2,IP2,PO1,7346.09
T2880,20240804,C101,A104,P104,B102,TT3,CUR3,CH4,R3,E2,RS3,M2,LT5,FS5,PM3,T4,TX2,CR4,IP5,PO2,1786.13
T2881,20240604,C104,A101,P103,B104,TT5,CUR4,CH2,R2,E5,RS5,M4,LT3,FS2,PM1,T3,TX3,CR2,IP4,PO4,59.62
T2882,20241024,C103,A102,P101,B100,TT5,CUR2,CH1,R3,E1,RS4,M3,LT4,FS4,PM4,T5,TX5,CR1,IP3,PO2,2150.54
T2883,20240314,C101,A104,P101,B102,TT5,CUR5,CH1,R4,E1,RS1,M2,LT3,FS1,PM4,T1,TX3,CR5,IP1,PO5,6675.02
T2884,20240106,C104,A104,P101,B102,TT1,CUR5,CH2,R5,E3,RS2,M4,LT1,FS2,PM5,T1,TX3,CR4,IP5,PO3,1546.09
T2885,20240408,C102,A102,P102,B104,TT4,CUR2,CH3,R1,E5,RS3,M2,LT5,FS1,PM4,T2,TX3,CR2,IP5,PO4,2135.61
T2886,20241108,C104,A101,P102,B104,TT2,CUR2,CH5,R2,E3,RS4,M1,LT4,FS2,PM2,T1,TX2,CR2,IP3,PO1,7050.33
T2887,20241009,C104,A100,P100,B104,TT3,CUR1,CH5,R1,E5,RS3,M1,LT4,FS2,PM3,T1,TX2,CR1,IP2,PO2,6954.05
T2888,20240404,C102,A102,P104,B103,TT2,CUR5,CH2,R5,E1,RS1,M4,LT2,FS4,PM3,T3,TX2,CR3,IP5,PO2,789.57
T2889,20241209,C103,A102,P102,B100,TT4,CUR3,CH4,R4,E3,RS2,M5,LT3,FS2,PM2,T2,TX3,CR3,IP1,PO1,9665.28
T2890,20240401,C102,A103,P100,B101,TT5,CUR1,CH5,R1,E4,RS2,M3,LT2,FS4,PM2,T3,TX4,CR3,IP1,PO2,1172.73
T2891,20240324,C103,A101,P104,B103,TT5,CUR1,CH5,R1,E4,RS4,M1,LT4,FS1,PM3,T2,TX5,CR1,IP2,PO1,4695.7
T2892,20240907,C102,A103,P100,B104,TT2,CUR4,CH5,R3,E4,RS5,M4,LT3,FS5,PM2,T2,TX2,CR5,IP4,PO3,5190.32
T2893,20240704,C104,A101,P102,B103,TT1,CUR4,CH2,R1,E3,RS4,M2,LT4,FS5,PM4,T2,TX1,CR1,IP1,PO1,1050.24
T2894,20240227,C102,A104,P102,B104,TT1,CUR5,CH4,R4,E4,RS5,M4,LT5,FS3,PM3,T5,TX1,CR2,IP5,PO2,1857.81
T2895,20241104,C104,A100,P101,B104,TT4,CUR4,CH5,R4,E1,RS4,M5,LT4,FS2,PM2,T3,TX2,CR2,IP2,PO1,9140.54
T2896,20240130,C104,A104,P104,B104,TT1,CUR2,CH4,R1,E5,RS5,M5,LT5,FS1,PM1,T5,TX5,CR2,IP5,PO1,4362.12
T2897,20240315,C101,A102,P102,B104,TT3,CUR1,CH4,R5,E2,RS3,M5,LT1,FS1,PM3,T4,TX4,CR1,IP5,PO2,127.3
T2898,20240717,C102,A100,P100,B103,TT2,CUR3,CH5,R5,E3,RS1,M4,LT1,FS3,PM4,T5,TX5,CR3,IP5,PO1,4071.58
T2899,20240619,C100,A101,P101,B101,TT1,CUR5,CH4,R3,E1,RS2,M1,LT5,FS3,PM5,T5,TX3,CR4,IP2,PO3,6410.39
T2900,20240731,C104,A101,P100,B104,TT2,CUR3,CH1,R3,E3,RS2,M3,LT4,FS3,PM2,T4,TX1,CR5,IP3,PO3,956.34
T2901,20241027,C104,A102,P101,B103,TT5,CUR5,CH2,R5,E1,RS3,M4,LT5,FS4,PM4,T3,TX1,CR1,IP1,PO3,7828.66
T2902,20241207,C101,A102,P102,B100,TT2,CUR5,CH2,R4,E5,RS2,M2,LT2,FS2,PM4,T4,TX1,CR3,IP5,PO1,3612.45
T2903,20240604,C104,A103,P103,B101,TT5,CUR1,CH4,R1,E5,RS1,M2,LT4,FS1,PM3,T1,TX3,CR5,IP4,PO4,9585.33
T2904,20240307,C101,A103,P103,B101,TT5,CUR2,CH2,R2,E4,RS3,M1,LT4,FS5,PM4,T2,TX3,CR5,IP4,PO4,1873.48
T2905,20240111,C101,A102,P101,B102,TT1,CUR4,CH2,R5,E5,RS3,M3,LT2,FS5,PM5,T2,TX4,CR1,IP1,PO1,6037.72
T2906,20241011,C104,A102,P104,B102,TT4,CUR5,CH4,R2,E2,RS3,M5,LT5,FS5,PM5,T5,TX5,CR3,IP2,PO5,8758.18
T2907,20240425,C100,A102,P103,B104,TT2,CUR1,CH1,R4,E1,RS3,M3,LT3,FS1,PM4,T5,TX4,CR2,IP4,PO4,4236.84
T2908,20241202,C101,A101,P101,B103,TT3,CUR2,CH4,R1,E4,RS5,M1,LT5,FS2,PM2,T4,TX4,CR3,IP5,PO1,6863.46
T2909,20240201,C100,A100,P100,B103,TT2,CUR5,CH5,R4,E4,RS3,M2,LT3,FS1,PM1,T5,TX1,CR3,IP2,PO5,2217.53
T2910,20240229,C104,A103,P104,B104,TT4,CUR4,CH2,R2,E5,RS2,M5,LT2,FS4,PM3,T4,TX3,CR1,IP3,PO2,7529.38
T2911,20240309,C104,A101,P104,B103,TT5,CUR2,CH5,R5,E4,RS3,M2,LT4,FS3,PM1,T3,TX4,CR4,IP5,PO4,6108.12
T2912,20241213,C101,A101,P100,B104,TT3,CUR1,CH1,R3,E1,RS5,M2,LT5,FS1,PM3,T1,TX5,CR5,IP4,PO4,3835.69
T2913,20241206,C104,A102,P103,B100,TT2,CUR3,CH4,R2,E2,RS2,M2,LT4,FS1,PM5,T2,TX2,CR3,IP3,PO5,2565.69
T2914,20240125,C104,A102,P102,B101,TT5,CUR3,CH3,R3,E5,RS5,M5,LT3,FS1,PM1,T4,TX5,CR5,IP2,PO3,9541.71
T2915,20240711,C104,A103,P102,B103,TT5,CUR5,CH2,R2,E3,RS3,M5,LT1,FS1,PM1,T4,TX5,CR4,IP2,PO3,3089.05
T2916,20240216,C102,A101,P104,B102,TT4,CUR1,CH2,R3,E1,RS1,M5,LT4,FS4,PM4,T2,TX1,CR5,IP4,PO2,5877.07
T2917,20241129,C104,A101,P101,B101,TT3,CUR4,CH1,R2,E4,RS3,M2,LT2,FS1,PM3,T1,TX1,CR1,IP3,PO1,8493.91
T2918,20240828,C102,A101,P100,B103,TT2,CUR1,CH4,R4,E1,RS2,M2,LT4,FS1,PM1,T3,TX4,CR2,IP3,PO1,5955.44
T2919,20240913,C103,A102,P102,B100,TT5,CUR3,CH3,R4,E3,RS1,M4,LT4,FS4,PM3,T2,TX2,CR3,IP3,PO3,5167.1
T2920,20240816,C102,A102,P101,B103,TT5,CUR5,CH5,R5,E5,RS2,M5,LT3,FS2,PM2,T5,TX3,CR1,IP4,PO2,6608.23
T2921,20240703,C103,A103,P101,B101,TT3,CUR5,CH4,R5,E2,RS3,M2,LT4,FS1,PM4,T4,TX5,CR3,IP1,PO2,879.99
T2922,20240131,C102,A102,P102,B103,TT3,CUR3,CH5,R4,E4,RS3,M4,LT1,FS2,PM1,T4,TX4,CR3,IP4,PO4,4014.02
T2923,20240229,C104,A104,P101,B102,TT4,CUR4,CH5,R2,E3,RS1,M1,LT4,FS4,PM2,T4,TX1,CR2,IP5,PO3,2022.3
T2924,20241028,C101,A103,P104,B103,TT3,CUR4,CH1,R5,E2,RS3,M4,LT3,FS1,PM4,T4,TX3,CR2,IP4,PO2,2224.49
T2925,20241209,C101,A101,P104,B101,TT3,CUR2,CH2,R5,E1,RS4,M1,LT4,FS2,PM3,T2,TX4,CR4,IP1,PO2,7558.57
T2926,20240110,C104,A101,P102,B101,TT1,CUR1,CH4,R3,E1,RS4,M5,LT4,FS4,PM4,T1,TX3,CR2,IP4,PO3,9138.1
T2927,20240403,C102,A104,P103,B103,TT1,CUR2,CH1,R1,E3,RS1,M4,LT3,FS5,PM5,T4,TX5,CR2,IP2,PO3,5119.45
T2928,20241018,C102,A101,P104,B100,TT2,CUR4,CH4,R3,E1,RS2,M4,LT3,FS1,PM5,T2,TX5,CR1,IP1,PO5,6781.26
T2929,20240302,C102,A103,P104,B103,TT1,CUR3,CH3,R5,E5,RS4,M5,LT1,FS2,PM1,T5,TX1,CR3,IP1,PO1,706.88
T2930,20240912,C104,A101,P102,B104,TT5,CUR5,CH5,R1,E4,RS4,M3,LT4,FS5,PM5,T3,TX2,CR2,IP1,PO1,8744.72
T2931,20240928,C100,A104,P102,B102,TT5,CUR3,CH1,R3,E4,RS3,M1,LT2,FS5,PM5,T2,TX3,CR5,IP3,PO3,3375.94
T2932,20241110,C100,A100,P103,B101,TT1,CUR4,CH5,R1,E2,RS3,M3,LT4,FS2,PM1,T4,TX4,CR5,IP3,PO5,4655.06
T2933,20240223,C101,A100,P102,B104,TT3,CUR4,CH5,R1,E2,RS3,M3,LT2,FS5,PM1,T1,TX2,CR1,IP3,PO1,4079.58
T2934,20240928,C101,A102,P102,B100,TT5,CUR3,CH2,R1,E5,RS2,M4,LT1,FS2,PM3,T2,TX2,CR5,IP4,PO2,9835.85
T2935,20240909,C102,A101,P103,B104,TT3,CUR2,CH4,R2,E3,RS5,M4,LT5,FS1,PM2,T3,TX4,CR5,IP1,PO5,34.44
T2936,20240309,C104,A102,P102,B104,TT5,CUR2,CH2,R1,E3,RS2,M2,LT5,FS3,PM4,T1,TX4,CR5,IP4,PO5,9397.88
T2937,20241203,C100,A103,P102,B101,TT1,CUR5,CH4,R4,E2,RS4,M4,LT3,FS1,PM1,T5,TX2,CR3,IP4,PO5,1912.96
T2938,20240223,C102,A104,P104,B101,TT3,CUR1,CH4,R4,E3,RS3,M1,LT2,FS2,PM5,T5,TX2,CR5,IP4,PO3,8883.0
T2939,20240825,C103,A103,P104,B100,TT5,CUR5,CH3,R3,E2,RS4,M5,LT2,FS4,PM2,T5,TX5,CR5,IP1,PO3,981.96
T2940,20240114,C102,A104,P103,B102,TT2,CUR1,CH1,R5,E1,RS4,M4,LT1,FS5,PM5,T3,TX3,CR1,IP4,PO4,2646.91
T2941,20240213,C100,A102,P104,B101,TT5,CUR4,CH4,R3,E4,RS3,M5,LT4,FS5,PM5,T3,TX1,CR5,IP2,PO5,7884.84
T2942,20241227,C101,A104,P103,B100,TT4,CUR2,CH3,R4,E2,RS5,M4,LT4,FS4,PM3,T1,TX5,CR2,IP3,PO1,3579.58
T2943,20240204,C101,A102,P100,B104,TT1,CUR3,CH1,R5,E2,RS1,M3,LT4,FS2,PM1,T5,TX5,CR2,IP2,PO2,3936.17
T2944,20240807,C101,A102,P102,B102,TT1,CUR5,CH5,R2,E2,RS4,M2,LT4,FS5,PM2,T5,TX3,CR4,IP1,PO3,4414.36
T2945,20240318,C100,A103,P104,B102,TT5,CUR2,CH2,R5,E5,RS2,M5,LT1,FS2,PM5,T1,TX1,CR1,IP3,PO2,6477.3
T2946,20240220,C104,A100,P100,B104,TT4,CUR5,CH2,R2,E2,RS1,M5,LT1,FS5,PM5,T1,TX1,CR2,IP4,PO3,2531.5
T2947,20240906,C104,A103,P101,B102,TT1,CUR3,CH1,R1,E2,RS4,M4,LT2,FS5,PM2,T5,TX5,CR5,IP4,PO5,2908.44
T2948,20241021,C101,A102,P104,B103,TT1,CUR3,CH1,R1,E4,RS5,M4,LT1,FS4,PM3,T2,TX5,CR3,IP3,PO3,9556.01
T2949,20240130,C102,A103,P103,B102,TT1,CUR3,CH1,R5,E3,RS3,M1,LT2,FS3,PM1,T2,TX5,CR3,IP3,PO3,2068.21
T2950,20241227,C100,A101,P102,B100,TT5,CUR3,CH3,R3,E5,RS3,M4,LT3,FS4,PM3,T4,TX3,CR3,IP5,PO3,3264.6
T2951,20240807,C101,A101,P101,B104,TT2,CUR2,CH3,R1,E1,RS2,M3,LT2,FS1,PM4,T1,TX3,CR5,IP3,PO2,1787.95
T2952,20240203,C101,A102,P102,B103,TT3,CUR3,CH3,R4,E3,RS1,M1,LT1,FS3,PM4,T2,TX1,CR1,IP3,PO5,7938.97
T2953,20241225,C104,A104,P100,B100,TT1,CUR4,CH4,R4,E1,RS4,M5,LT1,FS4,PM1,T2,TX1,CR1,IP2,PO5,6015.35
T2954,20240912,C100,A102,P104,B103,TT4,CUR5,CH4,R1,E5,RS3,M3,LT4,FS5,PM5,T1,TX2,CR3,IP3,PO2,1519.13
T2955,20240324,C103,A104,P103,B101,TT2,CUR4,CH1,R2,E2,RS5,M2,LT2,FS2,PM2,T2,TX5,CR4,IP5,PO1,9236.89
T2956,20240319,C100,A100,P103,B101,TT3,CUR5,CH3,R3,E4,RS2,M5,LT2,FS2,PM1,T1,TX1,CR2,IP2,PO5,4165.0
T2957,20240820,C103,A104,P104,B103,TT2,CUR1,CH5,R3,E1,RS3,M4,LT1,FS4,PM1,T4,TX2,CR1,IP3,PO1,7424.34
T2958,20240517,C103,A104,P100,B100,TT3,CUR5,CH2,R3,E4,RS3,M1,LT1,FS3,PM2,T3,TX5,CR1,IP1,PO2,6080.92
T2959,20240704,C102,A102,P103,B100,TT5,CUR1,CH1,R2,E4,RS3,M4,LT4,FS1,PM2,T4,TX1,CR4,IP3,PO2,7577.07
T2960,20240624,C102,A103,P103,B104,TT3,CUR1,CH1,R2,E2,RS5,M2,LT1,FS3,PM2,T1,TX4,CR2,IP2,PO4,522.52
T2961,20241222,C102,A100,P103,B104,TT2,CUR2,CH1,R2,E2,RS3,M1,LT4,FS4,PM1,T1,TX4,CR3,IP3,PO1,337.44
T2962,20241008,C104,A103,P103,B104,TT3,CUR4,CH3,R4,E3,RS3,M2,LT1,FS2,PM1,T5,TX2,CR5,IP1,PO5,8915.78
T2963,20241209,C100,A100,P100,B102,TT4,CUR2,CH4,R4,E5,RS2,M4,LT1,FS4,PM3,T3,TX4,CR4,IP3,PO3,5953.38
T2964,20241226,C102,A101,P103,B104,TT5,CUR2,CH1,R2,E1,RS3,M1,LT1,FS5,PM3,T3,TX1,CR2,IP3,PO4,4364.54
T2965,20241008,C100,A100,P103,B101,TT1,CUR3,CH1,R2,E3,RS4,M2,LT5,FS3,PM1,T5,TX4,CR5,IP4,PO4,2479.95
T2966,20240923,C104,A100,P103,B102,TT2,CUR1,CH3,R4,E3,RS4,M3,LT2,FS5,PM5,T4,TX4,CR1,IP5,PO5,8235.07
T2967,20240814,C101,A102,P101,B101,TT3,CUR2,CH3,R1,E4,RS4,M1,LT3,FS5,PM3,T3,TX2,CR3,IP1,PO4,8326.72
T2968,20240313,C103,A100,P104,B103,TT1,CUR2,CH3,R1,E1,RS2,M2,LT3,FS4,PM5,T1,TX4,CR5,IP2,PO2,7295.78
T2969,20240503,C104,A100,P104,B104,TT1,CUR5,CH2,R3,E2,RS2,M3,LT3,FS2,PM5,T2,TX1,CR3,IP2,PO2,8097.06
T2970,20240419,C100,A101,P101,B102,TT5,CUR5,CH3,R4,E2,RS4,M1,LT5,FS2,PM5,T4,TX1,CR4,IP2,PO4,2202.59
T2971,20240215,C104,A101,P104,B100,TT5,CUR5,CH1,R4,E4,RS2,M4,LT1,FS2,PM3,T1,TX3,CR1,IP1,PO5,4838.78
T2972,20240122,C100,A104,P101,B100,TT2,CUR4,CH5,R5,E3,RS2,M3,LT1,FS3,PM2,T3,TX3,CR3,IP5,PO3,1763.28
T2973,20241130,C101,A103,P102,B100,TT4,CUR5,CH5,R4,E2,RS4,M3,LT1,FS2,PM5,T4,TX4,CR1,IP4,PO1,68.74
T2974,20240521,C101,A104,P101,B102,TT5,CUR5,CH3,R5,E1,RS2,M3,LT4,FS5,PM1,T5,TX1,CR2,IP4,PO4,8702.51
T2975,20241025,C104,A101,P103,B100,TT2,CUR1,CH5,R5,E5,RS1,M5,LT2,FS4,PM4,T5,TX3,CR4,IP4,PO4,3858.99
T2976,20240101,C101,A101,P104,B104,TT3,CUR3,CH1,R5,E1,RS5,M1,LT4,FS4,PM3,T3,TX1,CR4,IP5,PO2,7955.72
T2977,20240531,C103,A102,P100,B104,TT5,CUR1,CH4,R5,E1,RS1,M2,LT4,FS5,PM5,T1,TX2,CR3,IP5,PO1,2295.44
T2978,20241111,C100,A101,P100,B104,TT5,CUR1,CH2,R3,E4,RS2,M4,LT2,FS4,PM1,T3,TX3,CR5,IP3,PO3,8095.62
T2979,20240906,C102,A100,P101,B101,TT2,CUR5,CH2,R1,E2,RS4,M3,LT2,FS1,PM3,T1,TX5,CR4,IP3,PO2,8779.66
T2980,20241106,C101,A103,P103,B101,TT5,CUR4,CH4,R3,E3,RS2,M2,LT4,FS3,PM3,T1,TX4,CR5,IP1,PO1,7265.6
T2981,20240611,C104,A103,P101,B101,TT4,CUR4,CH4,R1,E5,RS1,M3,LT2,FS4,PM2,T1,TX2,CR4,IP1,PO3,1852.17
T2982,20240927,C103,A103,P100,B101,TT2,CUR2,CH2,R4,E1,RS3,M4,LT5,FS2,PM1,T3,TX1,CR4,IP1,PO5,4300.84
T2983,20240819,C101,A102,P102,B104,TT4,CUR2,CH2,R3,E3,RS3,M2,LT1,FS4,PM4,T3,TX1,CR5,IP3,PO4,276.95
T2984,20240309,C102,A103,P103,B104,TT4,CUR4,CH4,R2,E3,RS3,M5,LT3,FS1,PM4,T5,TX2,CR5,IP2,PO5,5681.12
T2985,20241102,C100,A100,P101,B104,TT5,CUR2,CH1,R4,E4,RS2,M4,LT5,FS1,PM4,T3,TX3,CR2,IP1,PO4,1016.43
T2986,20240331,C104,A101,P102,B100,TT5,CUR5,CH5,R1,E4,RS3,M3,LT1,FS3,PM4,T4,TX1,CR5,IP4,PO3,9855.02
T2987,20240214,C102,A102,P100,B101,TT2,CUR2,CH3,R1,E3,RS1,M1,LT4,FS2,PM1,T3,TX4,CR3,IP2,PO5,9311.45
T2988,20240721,C100,A104,P102,B103,TT2,CUR2,CH2,R1,E4,RS5,M1,LT5,FS1,PM5,T1,TX5,CR4,IP3,PO2,7514.11
T2989,20240503,C104,A103,P103,B101,TT5,CUR2,CH2,R5,E4,RS3,M1,LT5,FS3,PM5,T1,TX4,CR1,IP1,PO1,7073.23
T2990,20240227,C101,A104,P101,B103,TT5,CUR2,CH4,R5,E2,RS4,M2,LT3,FS3,PM1,T4,TX3,CR5,IP1,PO3,590.31
T2991,20240725,C102,A100,P102,B103,TT5,CUR1,CH1,R1,E2,RS1,M4,LT2,FS5,PM1,T4,TX1,CR5,IP2,PO2,8584.36
T2992,20240922,C102,A103,P101,B100,TT5,CUR4,CH3,R5,E4,RS5,M4,LT4,FS4,PM3,T3,TX1,CR3,IP4,PO1,6422.06
T2993,20240716,C101,A102,P100,B103,TT4,CUR4,CH4,R4,E3,RS4,M1,LT5,FS5,PM1,T2,TX5,CR5,IP2,PO4,5935.77
T2994,20240127,C104,A100,P100,B100,TT4,CUR4,CH2,R1,E4,RS4,M5,LT4,FS2,PM3,T4,TX4,CR5,IP4,PO5,7926.45
T2995,20241213,C103,A102,P103,B102,TT5,CUR4,CH4,R3,E5,RS4,M3,LT5,FS2,PM1,T3,TX1,CR3,IP4,PO3,127.77
T2996,20240309,C101,A100,P101,B102,TT4,CUR2,CH3,R5,E4,RS2,M1,LT3,FS1,PM4,T5,TX3,CR2,IP1,PO4,5090.71
T2997,20241107,C104,A104,P103,B101,TT5,CUR1,CH5,R4,E1,RS3,M3,LT3,FS5,PM5,T2,TX2,CR5,IP1,PO4,2995.41
T2998,20240911,C103,A102,P101,B104,TT4,CUR5,CH2,R1,E1,RS3,M4,LT1,FS3,PM1,T2,TX2,CR4,IP1,PO4,3925.94
T2999,20240519,C103,A103,P102,B101,TT3,CUR4,CH4,R1,E5,RS1,M4,LT3,FS2,PM4,T1,TX4,CR3,IP5,PO4,8294.31
T3000,20241010,C101,A101,P104,B101,TT4,CUR4,CH4,R3,E3,RS5,M2,LT5,FS4,PM5,T1,TX3,CR5,IP3,PO5,796.19
T3001,20240512,C102,A102,P102,B100,TT3,CUR3,CH4,R5,E2,RS2,M3,LT5,FS1,PM5,T2,TX1,CR1,IP2,PO3,1598.83
T3002,20240822,C102,A102,P104,B103,TT2,CUR2,CH1,R3,E1,RS4,M3,LT2,FS4,PM2,T5,TX3,CR4,IP1,PO3,1744.24
T3003,20240513,C102,A104,P104,B103,TT4,CUR2,CH2,R4,E1,RS1,M3,LT4,FS2,PM3,T1,TX2,CR2,IP5,PO4,1245.27
T3004,20240224,C101,A103,P100,B104,TT1,CUR4,CH5,R4,E4,RS2,M4,LT2,FS4,PM4,T4,TX4,CR3,IP4,PO3,6133.47
T3005,20240614,C100,A104,P102,B101,TT4,CUR4,CH5,R1,E4,RS1,M4,LT1,FS4,PM4,T3,TX5,CR5,IP3,PO1,4046.51
T3006,20240704,C101,A102,P101,B100,TT3,CUR1,CH4,R1,E3,RS5,M5,LT5,FS1,PM1,T4,TX5,CR3,IP2,PO2,5583.98
T3007,20240522,C102,A104,P103,B103,TT3,CUR3,CH2,R3,E5,RS1,M4,LT1,FS2,PM1,T5,TX2,CR4,IP1,PO4,2076.33
T3008,20240725,C102,A100,P102,B102,TT1,CUR3,CH5,R1,E2,RS4,M5,LT3,FS5,PM3,T3,TX5,CR2,IP1,PO5,3433.58
T3009,20240522,C103,A103,P102,B103,TT3,CUR1,CH1,R1,E4,RS5,M4,LT2,FS5,PM1,T5,TX3,CR2,IP2,PO2,5901.56
T3010,20241226,C100,A102,P103,B102,TT1,CUR4,CH3,R1,E1,RS5,M3,LT5,FS2,PM3,T2,TX1,CR2,IP3,PO2,6129.39
T3011,20241004,C104,A101,P103,B100,TT4,CUR5,CH2,R2,E5,RS1,M3,LT2,FS5,PM4,T1,TX4,CR4,IP3,PO3,6990.53
T3012,20240825,C102,A101,P103,B103,TT4,CUR1,CH4,R4,E1,RS5,M2,LT2,FS3,PM1,T5,TX2,CR5,IP2,PO1,4136.44
T3013,20240823,C104,A101,P100,B102,TT4,CUR5,CH3,R3,E2,RS5,M5,LT3,FS1,PM5,T5,TX5,CR5,IP5,PO4,5594.0
T3014,20240709,C100,A103,P103,B101,TT2,CUR5,CH4,R1,E2,RS4,M2,LT2,FS1,PM3,T1,TX3,CR2,IP2,PO3,8470.18
T3015,20241114,C103,A102,P102,B100,TT4,CUR5,CH4,R1,E5,RS4,M2,LT4,FS4,PM3,T5,TX1,CR4,IP4,PO2,7059.58
T3016,20240626,C104,A100,P102,B101,TT4,CUR1,CH5,R1,E3,RS1,M5,LT4,FS1,PM2,T4,TX1,CR5,IP4,PO4,7818.26
T3017,20240110,C100,A102,P101,B102,TT2,CUR2,CH5,R3,E2,RS4,M4,LT5,FS4,PM3,T5,TX3,CR2,IP4,PO4,5935.73
T3018,20241217,C102,A103,P100,B102,TT2,CUR3,CH4,R1,E5,RS3,M2,LT1,FS4,PM3,T5,TX3,CR2,IP4,PO1,4180.83
T3019,20240315,C101,A103,P100,B104,TT5,CUR1,CH5,R1,E2,RS1,M2,LT5,FS1,PM4,T5,TX3,CR4,IP3,PO2,3043.3
T3020,20240725,C100,A101,P102,B102,TT2,CUR1,CH5,R1,E3,RS5,M5,LT4,FS1,PM4,T3,TX1,CR3,IP1,PO3,7511.55
T3021,20241211,C104,A104,P100,B102,TT4,CUR5,CH4,R1,E2,RS4,M4,LT4,FS5,PM4,T2,TX3,CR3,IP3,PO5,6076.69
T3022,20240316,C101,A100,P103,B103,TT3,CUR3,CH2,R4,E3,RS1,M4,LT3,FS2,PM2,T3,TX3,CR2,IP5,PO1,3449.74
T3023,20241103,C104,A103,P101,B104,TT3,CUR5,CH4,R5,E4,RS5,M5,LT1,FS5,PM3,T5,TX2,CR5,IP2,PO1,893.22
T3024,20240226,C104,A104,P103,B101,TT1,CUR4,CH3,R3,E4,RS4,M4,LT3,FS2,PM5,T1,TX3,CR2,IP5,PO5,2340.3
T3025,20240125,C104,A101,P103,B100,TT5,CUR4,CH1,R5,E3,RS3,M2,LT3,FS3,PM1,T1,TX3,CR4,IP3,PO3,2833.64
T3026,20240515,C101,A104,P103,B101,TT5,CUR2,CH1,R3,E4,RS4,M1,LT2,FS4,PM3,T4,TX4,CR5,IP3,PO3,956.88
T3027,20241229,C103,A104,P100,B102,TT2,CUR1,CH1,R2,E3,RS5,M5,LT4,FS3,PM5,T1,TX5,CR2,IP4,PO3,6135.53
T3028,20240125,C100,A101,P102,B103,TT4,CUR2,CH1,R5,E4,RS4,M4,LT2,FS2,PM3,T4,TX2,CR3,IP2,PO2,4822.9
T3029,20240226,C103,A104,P100,B102,TT5,CUR3,CH1,R1,E1,RS1,M1,LT1,FS2,PM5,T4,TX5,CR3,IP1,PO5,6425.31
T3030,20240623,C104,A101,P100,B103,TT4,CUR5,CH3,R1,E5,RS1,M5,LT4,FS1,PM5,T3,TX5,CR1,IP2,PO3,7973.32
T3031,20240830,C104,A101,P103,B101,TT1,CUR2,CH1,R3,E1,RS2,M1,LT1,FS4,PM2,T3,TX1,CR1,IP3,PO1,2677.86
T3032,20240901,C102,A103,P103,B101,TT4,CUR1,CH5,R4,E5,RS4,M4,LT1,FS5,PM5,T4,TX3,CR5,IP1,PO2,5534.67
T3033,20240503,C100,A103,P104,B104,TT2,CUR2,CH1,R4,E3,RS1,M5,LT4,FS4,PM2,T1,TX5,CR1,IP4,PO3,8426.25
T3034,20240817,C100,A101,P102,B103,TT1,CUR2,CH4,R2,E3,RS1,M5,LT1,FS4,PM4,T5,TX1,CR2,IP2,PO3,6262.95
T3035,20240714,C104,A104,P100,B104,TT4,CUR1,CH3,R2,E4,RS1,M2,LT2,FS1,PM1,T2,TX5,CR5,IP1,PO5,4298.87
T3036,20241111,C100,A103,P101,B102,TT5,CUR5,CH5,R2,E1,RS5,M3,LT1,FS5,PM1,T1,TX3,CR3,IP5,PO2,1625.49
T3037,20240919,C101,A102,P101,B103,TT5,CUR2,CH3,R3,E3,RS5,M5,LT4,FS3,PM2,T4,TX4,CR3,IP4,PO2,2586.3
