"dt","startdatetime","cpcode","response_code","originhits"
2022-04-08,2022-04-08T00:00:00.000Z,1136001,502,86623
2022-04-08,2022-04-08T00:00:00.000Z,1136001,503,459476
2022-04-08,2022-04-08T00:00:00.000Z,1274089,503,477826
2022-04-08,2022-04-08T00:00:00.000Z,1136039,502,56245
2022-04-08,2022-04-08T00:00:00.000Z,1274089,500,229529
2022-04-08,2022-04-08T00:00:00.000Z,1136023,0,470308
2022-04-08,2022-04-08T00:00:00.000Z,1277306,502,55407
2022-04-08,2022-04-08T00:00:00.000Z,1069518,504,58669
2022-04-08,2022-04-08T00:00:00.000Z,1136018,502,112334
2022-04-08,2022-04-08T00:00:00.000Z,1274086,504,234436
2022-04-08,2022-04-08T00:00:00.000Z,1277305,502,104810
2022-04-08,2022-04-08T00:00:00.000Z,1136038,0,298993
2022-04-08,2022-04-08T00:00:00.000Z,1069770,502,56510
2022-04-08,2022-04-08T00:00:00.000Z,1274091,400,435406
2022-04-08,2022-04-08T00:00:00.000Z,1136023,504,335222
2022-04-08,2022-04-08T00:00:00.000Z,1274090,204,64239
2022-04-08,2022-04-08T00:00:00.000Z,1277306,504,370868
2022-04-08,2022-04-08T00:00:00.000Z,1135952,502,487235
2022-04-08,2022-04-08T00:00:00.000Z,1274090,504,365823
2022-04-08,2022-04-08T00:00:00.000Z,1274086,204,18285
2022-04-08,2022-04-08T00:00:00.000Z,1136019,206,120731
2022-04-08,2022-04-08T00:00:00.000Z,1136023,404,92855
2022-04-08,2022-04-08T00:00:00.000Z,1136024,403,314555
2022-04-09,2022-04-09T00:00:00.000Z,1274091,200,15444
2022-04-09,2022-04-09T00:00:00.000Z,1274086,304,350671
2022-04-09,2022-04-09T00:00:00.000Z,1136001,400,357120
2022-04-09,2022-04-09T00:00:00.000Z,1274086,504,72751
2022-04-09,2022-04-09T00:00:00.000Z,1136018,500,36063
2022-04-09,2022-04-09T00:00:00.000Z,1136008,502,313892
2022-04-09,2022-04-09T00:00:00.000Z,1136024,304,467540
2022-04-09,2022-04-09T00:00:00.000Z,1136024,504,283160
2022-04-09,2022-04-09T00:00:00.000Z,1277306,200,485116
2022-04-09,2022-04-09T00:00:00.000Z,1136008,200,315975
2022-04-09,2022-04-09T00:00:00.000Z,1277307,502,125893
2022-04-09,2022-04-09T00:00:00.000Z,1069518,503,176276
2022-04-09,2022-04-09T00:00:00.000Z,1308083,0,314400
2022-04-09,2022-04-09T00:00:00.000Z,1236405,403,140868
2022-04-09,2022-04-09T00:00:00.000Z,1136039,403,446936
2022-04-09,2022-04-09T00:00:00.000Z,1277307,0,42205
2022-04-09,2022-04-09T00:00:00.000Z,1274086,200,349941
2022-04-09,2022-04-09T00:00:00.000Z,1277307,502,459653
2022-04-09,2022-04-09T00:00:00.000Z,1274089,206,484327
2022-04-09,2022-04-09T00:00:00.000Z,1136039,206,457290
2022-04-09,2022-04-09T00:00:00.000Z,1274086,504,49679
2022-04-09,2022-04-09T00:00:00.000Z,1136039,500,200830
2022-04-09,2022-04-09T00:00:00.000Z,1136038,503,161308
2022-04-10,2022-04-10T00:00:00.000Z,1308083,200,472595
2022-04-10,2022-04-10T00:00:00.000Z,1136022,503,87790
2022-04-10,2022-04-10T00:00:00.000Z,1236405,0,436696
2022-04-10,2022-04-10T00:00:00.000Z,1136019,206,40546
2022-04-10,2022-04-10T00:00:00.000Z,1367469,503,333751
2022-04-10,2022-04-10T00:00:00.000Z,1136024,503,433665
2022-04-10,2022-04-10T00:00:00.000Z,1136022,404,385408
2022-04-10,2022-04-10T00:00:00.000Z,1236405,504,224414
2022-04-10,2022-04-10T00:00:00.000Z,1135952,503,478898
2022-04-10,2022-04-10T00:00:00.000Z,1136019,502,107445
2022-04-10,2022-04-10T00:00:00.000Z,1136019,503,16487
2022-04-10,2022-04-10T00:00:00.000Z,1277307,204,212245
2022-04-10,2022-04-10T00:00:00.000Z,1277306,204,242326
2022-04-10,2022-04-10T00:00:00.000Z,1136018,502,10248
2022-04-10,2022-04-10T00:00:00.000Z,1136039,404,84938
2022-04-10,2022-04-10T00:00:00.000Z,1277307,502,224197
2022-04-10,2022-04-10T00:00:00.000Z,1069770,206,278381
2022-04-10,2022-04-10T00:00:00.000Z,1069518,503,289195
2022-04-10,2022-04-10T00:00:00.000Z,1277306,504,37623
2022-04-10,2022-04-10T00:00:00.000Z,1308083,206,366339
2022-04-10,2022-04-10T00:00:00.000Z,1136022,0,191592
2022-04-10,2022-04-10T00:00:00.000Z,1277305,502,264264
2022-04-10,2022-04-10T00:00:00.000Z,1277305,400,240032
2022-04-11,2022-04-11T00:00:00.000Z,1274091,504,407093
2022-04-11,2022-04-11T00:00:00.000Z,1274086,500,204752
2022-04-11,2022-04-11T00:00:00.000Z,1277307,304,375218
2022-04-11,2022-04-11T00:00:00.000Z,1274090,500,431895
2022-04-11,2022-04-11T00:00:00.000Z,1136018,204,20468
2022-04-11,2022-04-11T00:00:00.000Z,1308083,304,204034
2022-04-11,2022-04-11T00:00:00.000Z,1274089,403,14777
2022-04-11,2022-04-11T00:00:00.000Z,1136022,403,337489
2022-04-11,2022-04-11T00:00:00.000Z,1069518,0,285675
2022-04-11,2022-04-11T00:00:00.000Z,1136018,400,4763
2022-04-11,2022-04-11T00:00:00.000Z,1136018,502,111809
2022-04-11,2022-04-11T00:00:00.000Z,1136008,503,167810
2022-04-11,2022-04-11T00:00:00.000Z,1069770,200,440011
2022-04-11,2022-04-11T00:00:00.000Z,1135952,403,165623
2022-04-11,2022-04-11T00:00:00.000Z,1136018,404,432705
2022-04-11,2022-04-11T00:00:00.000Z,1069518,204,331936
2022-04-11,2022-04-11T00:00:00.000Z,1136022,200,185982
2022-04-11,2022-04-11T00:00:00.000Z,1136018,403,372989
2022-04-11,2022-04-11T00:00:00.000Z,1308083,502,87495
2022-04-11,2022-04-11T00:00:00.000Z,1135952,0,468184
2022-04-11,2022-04-11T00:00:00.000Z,1069770,404,152734
2022-04-11,2022-04-11T00:00:00.000Z,1136038,500,186814
2022-04-11,2022-04-11T00:00:00.000Z,1308083,206,231029
2022-04-12,2022-04-12T00:00:00.000Z,1136021,304,160608
2022-04-12,2022-04-12T00:00:00.000Z,1236405,502,491405
2022-04-12,2022-04-12T00:00:00.000Z,1274089,504,329213
2022-04-12,2022-04-12T00:00:00.000Z,1069518,400,208122
2022-04-12,2022-04-12T00:00:00.000Z,1308083,502,146030
2022-04-12,2022-04-12T00:00:00.000Z,1308083,204,460403
2022-04-12,2022-04-12T00:00:00.000Z,1136039,400,502370
2022-04-12,2022-04-12T00:00:00.000Z,1136001,404,197417
2022-04-12,2022-04-12T00:00:00.000Z,1236405,0,438284
2022-04-12,2022-04-12T00:00:00.000Z,1069770,204,178269
2022-04-12,2022-04-12T00:00:00.000Z,1136023,304,217876
2022-04-12,2022-04-12T00:00:00.000Z,1136018,200,220468
2022-04-12,2022-04-12T00:00:00.000Z,1136038,400,418371
2022-04-12,2022-04-12T00:00:00.000Z,1274089,204,270571
2022-04-12,2022-04-12T00:00:00.000Z,1274090,204,430735
2022-04-12,2022-04-12T00:00:00.000Z,1136008,206,346210
2022-04-12,2022-04-12T00:00:00.000Z,1136039,502,331027
2022-04-12,2022-04-12T00:00:00.000Z,1136019,500,231665
2022-04-12,2022-04-12T00:00:00.000Z,1136019,204,231909
2022-04-12,2022-04-12T00:00:00.000Z,1136022,0,35669
2022-04-12,2022-04-12T00:00:00.000Z,1274086,404,420183
2022-04-12,2022-04-12T00:00:00.000Z,1236405,403,459096
2022-04-12,2022-04-12T00:00:00.000Z,1136019,0,39788
2022-04-13,2022-04-13T00:00:00.000Z,1136022,204,384315
2022-04-13,2022-04-13T00:00:00.000Z,1069770,200,105170
2022-04-13,2022-04-13T00:00:00.000Z,1135952,404,214544
2022-04-13,2022-04-13T00:00:00.000Z,1274089,403,182655
2022-04-13,2022-04-13T00:00:00.000Z,1277305,404,313299
2022-04-13,2022-04-13T00:00:00.000Z,1274089,404,97714
2022-04-13,2022-04-13T00:00:00.000Z,1069770,504,22296
2022-04-13,2022-04-13T00:00:00.000Z,1277307,403,49432
2022-04-13,2022-04-13T00:00:00.000Z,1277307,502,24472
2022-04-13,2022-04-13T00:00:00.000Z,1136008,500,80205
2022-04-13,2022-04-13T00:00:00.000Z,1136023,504,69246
2022-04-13,2022-04-13T00:00:00.000Z,1274091,504,239825
2022-04-13,2022-04-13T00:00:00.000Z,1277307,304,96183
2022-04-13,2022-04-13T00:00:00.000Z,1136038,400,254967
2022-04-13,2022-04-13T00:00:00.000Z,1136022,503,21351
2022-04-13,2022-04-13T00:00:00.000Z,1136018,504,6355
2022-04-13,2022-04-13T00:00:00.000Z,1069770,204,30172
2022-04-13,2022-04-13T00:00:00.000Z,1136038,304,447327
2022-04-13,2022-04-13T00:00:00.000Z,1136022,400,257463
2022-04-13,2022-04-13T00:00:00.000Z,1069770,403,464865
2022-04-13,2022-04-13T00:00:00.000Z,1136001,404,131589
2022-04-13,2022-04-13T00:00:00.000Z,1135952,500,65482
2022-04-13,2022-04-13T00:00:00.000Z,1136039,400,246758
2022-04-14,2022-04-14T00:00:00.000Z,1277307,400,208872
2022-04-14,2022-04-14T00:00:00.000Z,1277306,504,290218
2022-04-14,2022-04-14T00:00:00.000Z,1274089,304,309653
2022-04-14,2022-04-14T00:00:00.000Z,1367469,403,65565
2022-04-14,2022-04-14T00:00:00.000Z,1236405,404,270766
2022-04-14,2022-04-14T00:00:00.000Z,1308083,400,82155
2022-04-14,2022-04-14T00:00:00.000Z,1069770,206,467064
2022-04-14,2022-04-14T00:00:00.000Z,1274091,500,518850
2022-04-14,2022-04-14T00:00:00.000Z,1277307,500,262079
2022-04-14,2022-04-14T00:00:00.000Z,1069770,404,107125
2022-04-14,2022-04-14T00:00:00.000Z,1069518,404,120349
2022-04-14,2022-04-14T00:00:00.000Z,1135952,404,335816
2022-04-14,2022-04-14T00:00:00.000Z,1274086,504,366922
2022-04-14,2022-04-14T00:00:00.000Z,1274091,304,419226
2022-04-14,2022-04-14T00:00:00.000Z,1277305,204,6767
2022-04-14,2022-04-14T00:00:00.000Z,1136038,0,212706
2022-04-14,2022-04-14T00:00:00.000Z,1136024,206,71765
2022-04-14,2022-04-14T00:00:00.000Z,1135952,204,457003
2022-04-14,2022-04-14T00:00:00.000Z,1136039,503,19538
2022-04-14,2022-04-14T00:00:00.000Z,1135952,503,240892
2022-04-14,2022-04-14T00:00:00.000Z,1308083,503,113557
2022-04-14,2022-04-14T00:00:00.000Z,1136021,503,59164
2022-04-14,2022-04-14T00:00:00.000Z,1136024,304,253865
2022-04-15,2022-04-15T00:00:00.000Z,1277306,304,441593
2022-04-15,2022-04-15T00:00:00.000Z,1136039,206,71641
2022-04-15,2022-04-15T00:00:00.000Z,1135952,404,310402
2022-04-15,2022-04-15T00:00:00.000Z,1136038,204,440077
2022-04-15,2022-04-15T00:00:00.000Z,1277305,204,263230
2022-04-15,2022-04-15T00:00:00.000Z,1135952,206,432956
2022-04-15,2022-04-15T00:00:00.000Z,1069518,403,519713
2022-04-15,2022-04-15T00:00:00.000Z,1136021,502,460008
2022-04-15,2022-04-15T00:00:00.000Z,1136008,502,281951
2022-04-15,2022-04-15T00:00:00.000Z,1274086,502,439266
2022-04-15,2022-04-15T00:00:00.000Z,1136039,204,450230
2022-04-15,2022-04-15T00:00:00.000Z,1136039,404,257168
2022-04-15,2022-04-15T00:00:00.000Z,1277306,200,414497
2022-04-15,2022-04-15T00:00:00.000Z,1277307,504,362074
2022-04-15,2022-04-15T00:00:00.000Z,1277307,200,231505
2022-04-15,2022-04-15T00:00:00.000Z,1136021,204,72523
2022-04-15,2022-04-15T00:00:00.000Z,1136024,403,28796
2022-04-15,2022-04-15T00:00:00.000Z,1277306,502,63261
2022-04-15,2022-04-15T00:00:00.000Z,1236405,200,167662
2022-04-15,2022-04-15T00:00:00.000Z,1277306,206,102385
2022-04-15,2022-04-15T00:00:00.000Z,1136008,403,208523
2022-04-15,2022-04-15T00:00:00.000Z,1274089,206,333044
2022-04-15,2022-04-15T00:00:00.000Z,1277307,206,54851
2022-04-16,2022-04-16T00:00:00.000Z,1136039,206,436932
2022-04-16,2022-04-16T00:00:00.000Z,1277305,503,306513
2022-04-16,2022-04-16T00:00:00.000Z,1367469,400,407661
2022-04-16,2022-04-16T00:00:00.000Z,1136039,0,426905
2022-04-16,2022-04-16T00:00:00.000Z,1274089,504,26706
2022-04-16,2022-04-16T00:00:00.000Z,1136039,206,418358
2022-04-16,2022-04-16T00:00:00.000Z,1136018,200,474883
2022-04-16,2022-04-16T00:00:00.000Z,1308083,400,343365
2022-04-16,2022-04-16T00:00:00.000Z,1136023,504,353518
2022-04-16,2022-04-16T00:00:00.000Z,1274086,502,372084
2022-04-16,2022-04-16T00:00:00.000Z,1136018,504,237926
2022-04-16,2022-04-16T00:00:00.000Z,1135952,204,11811
2022-04-16,2022-04-16T00:00:00.000Z,1308083,403,273563
2022-04-16,2022-04-16T00:00:00.000Z,1274086,204,393775
2022-04-16,2022-04-16T00:00:00.000Z,1277305,502,30508
2022-04-16,2022-04-16T00:00:00.000Z,1274091,504,116761
2022-04-16,2022-04-16T00:00:00.000Z,1136019,400,387302
2022-04-16,2022-04-16T00:00:00.000Z,1136001,503,194179
2022-04-16,2022-04-16T00:00:00.000Z,1136019,206,362131
2022-04-16,2022-04-16T00:00:00.000Z,1135952,200,167920
2022-04-16,2022-04-16T00:00:00.000Z,1136024,502,448950
2022-04-16,2022-04-16T00:00:00.000Z,1367469,206,298720
2022-04-16,2022-04-16T00:00:00.000Z,1136008,204,54196
2022-04-17,2022-04-17T00:00:00.000Z,1136019,403,108607
2022-04-17,2022-04-17T00:00:00.000Z,1069518,403,418982
2022-04-17,2022-04-17T00:00:00.000Z,1274089,503,457970
2022-04-17,2022-04-17T00:00:00.000Z,1274089,0,130000
2022-04-17,2022-04-17T00:00:00.000Z,1136038,404,458219
2022-04-17,2022-04-17T00:00:00.000Z,1136038,500,49814
2022-04-17,2022-04-17T00:00:00.000Z,1135952,304,48114
2022-04-17,2022-04-17T00:00:00.000Z,1136008,502,67407
2022-04-17,2022-04-17T00:00:00.000Z,1136023,502,171783
2022-04-17,2022-04-17T00:00:00.000Z,1136039,504,223803
2022-04-17,2022-04-17T00:00:00.000Z,1274086,403,315080
2022-04-17,2022-04-17T00:00:00.000Z,1136024,204,178781
2022-04-17,2022-04-17T00:00:00.000Z,1277305,0,479647
2022-04-17,2022-04-17T00:00:00.000Z,1367469,400,272945
2022-04-17,2022-04-17T00:00:00.000Z,1274089,304,287204
2022-04-17,2022-04-17T00:00:00.000Z,1136022,0,443619
2022-04-17,2022-04-17T00:00:00.000Z,1274090,400,469276
2022-04-17,2022-04-17T00:00:00.000Z,1277305,503,455401
2022-04-17,2022-04-17T00:00:00.000Z,1136019,504,455343
2022-04-17,2022-04-17T00:00:00.000Z,1136018,204,169662
2022-04-17,2022-04-17T00:00:00.000Z,1274086,206,233929
2022-04-17,2022-04-17T00:00:00.000Z,1136039,504,124513
2022-04-17,2022-04-17T00:00:00.000Z,1277306,200,44302
2022-04-18,2022-04-18T00:00:00.000Z,1308083,400,166480
2022-04-18,2022-04-18T00:00:00.000Z,1136039,204,468853
2022-04-18,2022-04-18T00:00:00.000Z,1277305,200,451845
2022-04-18,2022-04-18T00:00:00.000Z,1277306,304,504388
2022-04-18,2022-04-18T00:00:00.000Z,1136022,206,172918
2022-04-18,2022-04-18T00:00:00.000Z,1136024,204,184160
2022-04-18,2022-04-18T00:00:00.000Z,1136024,304,31445
2022-04-18,2022-04-18T00:00:00.000Z,1277306,204,127502
2022-04-18,2022-04-18T00:00:00.000Z,1136039,503,247031
2022-04-18,2022-04-18T00:00:00.000Z,1136039,400,215905
2022-04-18,2022-04-18T00:00:00.000Z,1277305,404,74229
2022-04-18,2022-04-18T00:00:00.000Z,1136008,304,12259
2022-04-18,2022-04-18T00:00:00.000Z,1069770,400,157258
2022-04-18,2022-04-18T00:00:00.000Z,1136023,503,272027
2022-04-18,2022-04-18T00:00:00.000Z,1277306,204,517589
2022-04-18,2022-04-18T00:00:00.000Z,1136022,400,152625
2022-04-18,2022-04-18T00:00:00.000Z,1308083,504,192461
2022-04-18,2022-04-18T00:00:00.000Z,1274090,0,124227
2022-04-18,2022-04-18T00:00:00.000Z,1136024,0,239984
2022-04-18,2022-04-18T00:00:00.000Z,1136018,504,501332
2022-04-18,2022-04-18T00:00:00.000Z,1277307,403,313849
2022-04-18,2022-04-18T00:00:00.000Z,1136001,502,182656
2022-04-18,2022-04-18T00:00:00.000Z,1136018,404,24920
2022-04-19,2022-04-19T00:00:00.000Z,1274091,503,108006
2022-04-19,2022-04-19T00:00:00.000Z,1274086,400,192704
2022-04-19,2022-04-19T00:00:00.000Z,1136039,200,291583
2022-04-19,2022-04-19T00:00:00.000Z,1367469,403,468014
2022-04-19,2022-04-19T00:00:00.000Z,1236405,204,121178
2022-04-19,2022-04-19T00:00:00.000Z,1136039,304,388644
2022-04-19,2022-04-19T00:00:00.000Z,1069770,400,129938
2022-04-19,2022-04-19T00:00:00.000Z,1236405,500,393546
2022-04-19,2022-04-19T00:00:00.000Z,1136024,400,270371
2022-04-19,2022-04-19T00:00:00.000Z,1136021,400,325981
2022-04-19,2022-04-19T00:00:00.000Z,1277307,503,66333
2022-04-19,2022-04-19T00:00:00.000Z,1136001,400,293507
2022-04-19,2022-04-19T00:00:00.000Z,1136008,204,120992
2022-04-19,2022-04-19T00:00:00.000Z,1277306,502,382710
2022-04-19,2022-04-19T00:00:00.000Z,1136021,304,15588
2022-04-19,2022-04-19T00:00:00.000Z,1274089,206,278919
2022-04-19,2022-04-19T00:00:00.000Z,1367469,400,530303
2022-04-19,2022-04-19T00:00:00.000Z,1069770,400,212013
2022-04-19,2022-04-19T00:00:00.000Z,1135952,500,284803
2022-04-19,2022-04-19T00:00:00.000Z,1136021,206,113201
2022-04-19,2022-04-19T00:00:00.000Z,1274090,403,164401
2022-04-19,2022-04-19T00:00:00.000Z,1069518,500,203338
2022-04-19,2022-04-19T00:00:00.000Z,1308083,400,292667
2022-04-20,2022-04-20T00:00:00.000Z,1136021,503,387018
2022-04-20,2022-04-20T00:00:00.000Z,1308083,204,178633
2022-04-20,2022-04-20T00:00:00.000Z,1274086,206,468328
2022-04-20,2022-04-20T00:00:00.000Z,1136018,206,154126
2022-04-20,2022-04-20T00:00:00.000Z,1136023,204,119540
2022-04-20,2022-04-20T00:00:00.000Z,1136018,504,530001
2022-04-20,2022-04-20T00:00:00.000Z,1136001,404,136720
2022-04-20,2022-04-20T00:00:00.000Z,1274089,304,482176
2022-04-20,2022-04-20T00:00:00.000Z,1236405,504,432791
2022-04-20,2022-04-20T00:00:00.000Z,1274091,204,446811
2022-04-20,2022-04-20T00:00:00.000Z,1136018,206,93352
2022-04-20,2022-04-20T00:00:00.000Z,1277307,206,320687
2022-04-20,2022-04-20T00:00:00.000Z,1236405,500,80921
2022-04-20,2022-04-20T00:00:00.000Z,1135952,500,115343
2022-04-20,2022-04-20T00:00:00.000Z,1277307,500,359784
2022-04-20,2022-04-20T00:00:00.000Z,1136023,403,127597
2022-04-20,2022-04-20T00:00:00.000Z,1277306,204,263516
2022-04-20,2022-04-20T00:00:00.000Z,1236405,204,68124
2022-04-20,2022-04-20T00:00:00.000Z,1069518,504,238381
2022-04-20,2022-04-20T00:00:00.000Z,1277305,500,293348
2022-04-20,2022-04-20T00:00:00.000Z,1274086,403,94285
2022-04-20,2022-04-20T00:00:00.000Z,1136008,502,83115
2022-04-20,2022-04-20T00:00:00.000Z,1274091,206,116033
2022-04-21,2022-04-21T00:00:00.000Z,1136021,504,132155
2022-04-21,2022-04-21T00:00:00.000Z,1136021,206,407653
2022-04-21,2022-04-21T00:00:00.000Z,1274091,200,119890
2022-04-21,2022-04-21T00:00:00.000Z,1069770,404,536681
2022-04-21,2022-04-21T00:00:00.000Z,1136023,204,432849
2022-04-21,2022-04-21T00:00:00.000Z,1274091,502,31799
2022-04-21,2022-04-21T00:00:00.000Z,1274086,500,547152
2022-04-21,2022-04-21T00:00:00.000Z,1136024,502,469268
2022-04-21,2022-04-21T00:00:00.000Z,1277306,504,269472
2022-04-21,2022-04-21T00:00:00.000Z,1136038,206,134874
2022-04-21,2022-04-21T00:00:00.000Z,1308083,0,428167
2022-04-21,2022-04-21T00:00:00.000Z,1136001,0,412369
2022-04-21,2022-04-21T00:00:00.000Z,1136023,504,221203
2022-04-21,2022-04-21T00:00:00.000Z,1136039,502,223932
2022-04-21,2022-04-21T00:00:00.000Z,1069770,304,296643
2022-04-21,2022-04-21T00:00:00.000Z,1274091,403,327144
2022-04-21,2022-04-21T00:00:00.000Z,1136039,404,307402
2022-04-21,2022-04-21T00:00:00.000Z,1308083,304,552688
2022-04-21,2022-04-21T00:00:00.000Z,1135952,206,395431
2022-04-21,2022-04-21T00:00:00.000Z,1367469,404,287263
2022-04-21,2022-04-21T00:00:00.000Z,1136008,204,166686
2022-04-21,2022-04-21T00:00:00.000Z,1136022,400,432582
2022-04-21,2022-04-21T00:00:00.000Z,1136019,400,518713
2022-04-22,2022-04-22T00:00:00.000Z,1308083,503,76326
2022-04-22,2022-04-22T00:00:00.000Z,1274091,204,8482
2022-04-22,2022-04-22T00:00:00.000Z,1274089,304,555110
2022-04-22,2022-04-22T00:00:00.000Z,1135952,502,203663
2022-04-22,2022-04-22T00:00:00.000Z,1277305,403,277590
2022-04-22,2022-04-22T00:00:00.000Z,1136024,204,174164
2022-04-22,2022-04-22T00:00:00.000Z,1136021,404,269586
2022-04-22,2022-04-22T00:00:00.000Z,1277306,0,467850
2022-04-22,2022-04-22T00:00:00.000Z,1136024,200,475466
2022-04-22,2022-04-22T00:00:00.000Z,1274091,204,360215
2022-04-22,2022-04-22T00:00:00.000Z,1277306,400,458628
2022-04-22,2022-04-22T00:00:00.000Z,1274089,304,39186
2022-04-22,2022-04-22T00:00:00.000Z,1136019,400,278734
2022-04-22,2022-04-22T00:00:00.000Z,1136001,504,432034
2022-04-22,2022-04-22T00:00:00.000Z,1136039,400,69771
2022-04-22,2022-04-22T00:00:00.000Z,1277305,502,287106
2022-04-22,2022-04-22T00:00:00.000Z,1135952,0,131395
2022-04-22,2022-04-22T00:00:00.000Z,1277305,204,313323
2022-04-22,2022-04-22T00:00:00.000Z,1274090,200,461041
2022-04-22,2022-04-22T00:00:00.000Z,1136001,404,150888
2022-04-22,2022-04-22T00:00:00.000Z,1069770,206,257199
2022-04-22,2022-04-22T00:00:00.000Z,1308083,0,501669
2022-04-22,2022-04-22T00:00:00.000Z,1136024,504,395471
2022-04-23,2022-04-23T00:00:00.000Z,1277305,404,417070
2022-04-23,2022-04-23T00:00:00.000Z,1367469,502,188093
2022-04-23,2022-04-23T00:00:00.000Z,1236405,504,263846
2022-04-23,2022-04-23T00:00:00.000Z,1069770,502,138962
2022-04-23,2022-04-23T00:00:00.000Z,1136039,500,387728
2022-04-23,2022-04-23T00:00:00.000Z,1277305,404,447798
2022-04-23,2022-04-23T00:00:00.000Z,1136024,304,13811
2022-04-23,2022-04-23T00:00:00.000Z,1069770,503,89792
2022-04-23,2022-04-23T00:00:00.000Z,1136038,500,225819
2022-04-23,2022-04-23T00:00:00.000Z,1136008,304,520068
2022-04-23,2022-04-23T00:00:00.000Z,1136022,403,160704
2022-04-23,2022-04-23T00:00:00.000Z,1136021,0,91911
2022-04-23,2022-04-23T00:00:00.000Z,1277306,502,345199
2022-04-23,2022-04-23T00:00:00.000Z,1136024,206,213163
2022-04-23,2022-04-23T00:00:00.000Z,1136038,404,457138
2022-04-23,2022-04-23T00:00:00.000Z,1136023,502,387292
2022-04-23,2022-04-23T00:00:00.000Z,1236405,502,373010
2022-04-23,2022-04-23T00:00:00.000Z,1136022,304,254468
2022-04-23,2022-04-23T00:00:00.000Z,1136018,503,520555
2022-04-23,2022-04-23T00:00:00.000Z,1274086,204,344279
2022-04-23,2022-04-23T00:00:00.000Z,1136001,204,122878
2022-04-23,2022-04-23T00:00:00.000Z,1136038,0,230764
2022-04-23,2022-04-23T00:00:00.000Z,1274091,200,309594
2022-04-24,2022-04-24T00:00:00.000Z,1135952,0,450889
2022-04-24,2022-04-24T00:00:00.000Z,1136008,204,111375
2022-04-24,2022-04-24T00:00:00.000Z,1136039,204,78452
2022-04-24,2022-04-24T00:00:00.000Z,1136008,404,497098
2022-04-24,2022-04-24T00:00:00.000Z,1136018,400,168210
2022-04-24,2022-04-24T00:00:00.000Z,1274086,404,339664
2022-04-24,2022-04-24T00:00:00.000Z,1069770,404,6643
2022-04-24,2022-04-24T00:00:00.000Z,1136038,504,24152
2022-04-24,2022-04-24T00:00:00.000Z,1277306,206,407673
2022-04-24,2022-04-24T00:00:00.000Z,1136024,403,427511
2022-04-24,2022-04-24T00:00:00.000Z,1136024,404,151705
2022-04-24,2022-04-24T00:00:00.000Z,1136021,503,338423
2022-04-24,2022-04-24T00:00:00.000Z,1274086,204,13945
2022-04-24,2022-04-24T00:00:00.000Z,1277306,504,357689
2022-04-24,2022-04-24T00:00:00.000Z,1136038,204,301699
2022-04-24,2022-04-24T00:00:00.000Z,1367469,400,359190
2022-04-24,2022-04-24T00:00:00.000Z,1136022,403,92163
2022-04-24,2022-04-24T00:00:00.000Z,1274086,200,534
2022-04-24,2022-04-24T00:00:00.000Z,1274089,200,30173
2022-04-24,2022-04-24T00:00:00.000Z,1236405,502,102514
2022-04-24,2022-04-24T00:00:00.000Z,1274091,204,284276
2022-04-24,2022-04-24T00:00:00.000Z,1277306,400,210114
2022-04-24,2022-04-24T00:00:00.000Z,1136023,204,259214
2022-04-25,2022-04-25T00:00:00.000Z,1277306,503,86064
2022-04-25,2022-04-25T00:00:00.000Z,1136023,400,120590
2022-04-25,2022-04-25T00:00:00.000Z,1136019,200,475970
2022-04-25,2022-04-25T00:00:00.000Z,1069770,504,335265
2022-04-25,2022-04-25T00:00:00.000Z,1136021,503,355340
2022-04-25,2022-04-25T00:00:00.000Z,1136019,206,106440
2022-04-25,2022-04-25T00:00:00.000Z,1136023,304,447538
2022-04-25,2022-04-25T00:00:00.000Z,1136019,204,289808
2022-04-25,2022-04-25T00:00:00.000Z,1136001,503,40516
2022-04-25,2022-04-25T00:00:00.000Z,1136018,304,40818
2022-04-25,2022-04-25T00:00:00.000Z,1069770,403,202702
